1859,John Pritzker,inherited,Financial,True,father
1860,Jorge Perez,self-made finance,Financial,True,not inherited
1861,Jose and Francisco Jose Calderon Rojas,inherited,Traded Sectors,True,father
1862,Li Sze Lim,self-made finance,Financial,True,not inherited
1863,Matt & Dan Walsh,inherited,Non-Traded Sectors,True,3rd generation
1864,Meg Whitman,executive,New Sectors,True,not inherited
1865,Nicolas Berggruen,self-made finance,Financial,True,not inherited
1866,Nicolas Puech,inherited,Traded Sectors,True,5th generation or longer
1867,Noam Gottesman,self-made finance,Financial,True,not inherited
1868,Or Wai Sheun,self-made finance,Financial,True,not inherited
1869,Robert Fisher,inherited,Traded Sectors,True,father
1870,Robert McNair,privatized and resources,Resource Related,True,not inherited
1871,Ron Baron,self-made finance,Financial,True,not inherited
1872,Roustam Tariko,self-made finance,Financial,True,not inherited
1873,Sam Goi,executive,Traded Sectors,True,not inherited
1874,Shen Guojun,executive,Non-Traded Sectors,True,not inherited
1875,Shin Chang-Jae,inherited,Financial,True,father
1876,Sit Kwong Lam,privatized and resources,Resource Related,True,not inherited
1877,Sun Weijie,founder non-finance,Traded Sectors,True,not inherited
1878,Thomas Siebel,founder non-finance,New Sectors,True,not inherited
1879,Tsai Hong-tu,inherited,Financial,True,father
1880,Vyacheslav Kantor,privatized and resources,Traded Sectors,True,not inherited
1881,Wang Wenxue,self-made finance,Financial,True,not inherited
1882,William Fisher,inherited,Traded Sectors,True,father
1883,Alex Beard,privatized and resources,Resource Related,True,not inherited
1884,Henry Samueli,founder non-finance,New Sectors,True,not inherited
1885,Nevaldo Rocha,founder non-finance,Non-Traded Sectors,True,not inherited
1886,S. Daniel Abraham,founder non-finance,Traded Sectors,True,not inherited
1887,Shin Dong-Bin,inherited,Non-Traded Sectors,True,father
1888,Wu Yiling,founder non-finance,New Sectors,True,not inherited
1889,Alvaro Saieh Bendeck,self-made finance,Financial,True,not inherited
1890,Andrei Klyamko,privatized and resources,Resource Related,True,not inherited
1891,Andrei Kozitsyn,privatized and resources,Resource Related,True,not inherited
1892,Bob Parsons,founder non-finance,New Sectors,True,not inherited
1893,Chandru Raheja,self-made finance,Financial,True,not inherited
1894,Daniel Roullier,founder non-finance,Traded Sectors,True,not inherited
1895,David Gottesman,self-made finance,Financial,True,not inherited
1896,Donald Sterling,self-made finance,Financial,True,not inherited
1897,Dulce Pugliese de Godoy Bueno,founder non-finance,Financial,True,not inherited
1898,Eduardo Eurnekian,self-made finance,Financial,True,not inherited
1899,Fayez Sarofim,self-made finance,Financial,True,not inherited
1900,Fritz Draexlmaier,inherited,Traded Sectors,True,father
1901,Fu Meicheng,executive,Non-Traded Sectors,True,not inherited
1902,Hans Melchers,executive,Traded Sectors,True,not inherited
1903,Ian Wood,inherited,Resource Related,True,father
1904,John Arrillaga,self-made finance,Financial,True,not inherited
1905,John Kapoor,founder non-finance,New Sectors,True,not inherited
1906,Jonathan Harmsworth,inherited,Non-Traded Sectors,True,4th generation
1907,Lev Kvetnoi,privatized and resources,Non-Traded Sectors,True,not inherited
1908,Liao Long-Shing,inherited,Traded Sectors,True,father
1909,Lirio Parisotto,self-made finance,Financial,True,not inherited
1910,Michael Klein,inherited,Non-Traded Sectors,True,father
1911,Mikhail Balakin,privatized and resources,Non-Traded Sectors,True,not inherited
1912,Miloud Chaabi,self-made finance,Financial,True,not inherited
1913,Mo Tianquan,founder non-finance,New Sectors,True,not inherited
1914,Mohamed Al Fayed,executive,0,True,not inherited
1915,Norman Braman,founder non-finance,Non-Traded Sectors,True,not inherited
1916,Pat Stryker,inherited,New Sectors,True,3rd generation
1917,Richard Li,inherited,Non-Traded Sectors,True,father
1918,Robert Duggan,executive,New Sectors,True,not inherited
1919,Ronald Southern,privatized and resources,energy,True,not inherited
1920,Rubens Ometto Silveira Mello,privatized and resources,Resource Related,True,not inherited
1921,Sid Bass,inherited,Resource Related,True,father
1922,Song Zuowen,privatized and resources,Financial,True,not inherited
1923,Subhash Chandra,founder non-finance,Non-Traded Sectors,True,not inherited
1924,Sulaiman Al Rajhi,self-made finance,Financial,True,not inherited
1925,Tseng Shin-Yi,founder non-finance,Traded Sectors,True,not inherited
1926,Wei Ing-Chou,founder non-finance,Traded Sectors,True,not inherited
1927,Wei Yin-Chun,founder non-finance,Traded Sectors,True,not inherited
1928,Wei Ying-Chiao,founder non-finance,Traded Sectors,True,not inherited
1929,Wei Yin-Heng,founder non-finance,Traded Sectors,True,not inherited
1930,Wolfgang Leitner,executive,0,True,not inherited
1931,Ajay Kalsi,privatized and resources,Resource Related,True,not inherited
1932,Ayman Asfari,privatized and resources,Resource Related,True,not inherited
1933,Diego Della Valle,executive,Non-Traded Sectors,True,not inherited
1934,Hans-Werner Hector,founder non-finance,New Sectors,True,not inherited
1935,Kavitark Ram Shriram,self-made finance,Financial,True,not inherited
1936,Li Shufu,founder non-finance,Traded Sectors,True,not inherited
1937,Li Zhongchu,founder non-finance,New Sectors,True,not inherited
1938,Marc Ladreit de Lacharriere,self-made finance,Financial,True,not inherited
1939,Mitchell Goldhar,self-made finance,Financial,True,not inherited
1940,Rahul Bajaj,inherited,Traded Sectors,True,3rd generation
1941,Stewart Rahr,executive,New Sectors,True,not inherited
1942,Sun Piaoyang,executive,New Sectors,True,not inherited
1943,Suna Kirac,inherited,Financial,True,3rd generation
1944,Tahir family,self-made finance,Financial,True,not inherited
1945,Theodore Rachmat,self-made finance,Financial,True,not inherited
1946,Aras Agalarov,self-made finance,Financial,True,not inherited
1947,Arthur Blank,founder non-finance,Non-Traded Sectors,True,not inherited
1948,Carlos Rodriguez-Pastor,privatized and resources,Financial,True,not inherited
1949,Chao Teng-Hsiung,self-made finance,Financial,True,not inherited
1950,Che Fengsheng,founder non-finance,New Sectors,True,not inherited
1951,Chen Jinxia,inherited,Financial,True,spouse/widow
1952,Chu Lam Yiu,founder non-finance,Traded Sectors,True,not inherited
1953,Craig McCaw,founder non-finance,Non-Traded Sectors,True,not inherited
1954,David Chow,self-made finance,Financial,True,not inherited
1955,Dinara Kulibaeva,privatized and resources,Financial,True,not inherited
1956,Elisabeth Badinter,inherited,Non-Traded Sectors,True,father
1957,Eric Lefkofsky,founder non-finance,New Sectors,True,not inherited
1958,Filiz Sahenk,inherited,Financial,True,father
1959,Gary Magness,inherited,Non-Traded Sectors,True,father
1960,Gil Shwed,founder non-finance,New Sectors,True,not inherited
1961,Glen Taylor,founder non-finance,Non-Traded Sectors,True,not inherited
1962,Glenn Dubin,self-made finance,Financial,True,not inherited
1963,Guenther Lehmann,executive,Non-Traded Sectors,True,not inherited
1964,"H. Ross Perot, Jr.",inherited,New Sectors,True,father
1965,Irwin Jacobs,founder non-finance,New Sectors,True,not inherited
1966,Jaime Botin,inherited,Financial,True,3rd generation
1967,Jennifer Pritzker,inherited,Financial,True,father
1968,Jonathan Nelson,self-made finance,Financial,True,not inherited
1969,Kenneth Feld,inherited,Non-Traded Sectors,True,father
1970,Lim Oon Kuin,privatized and resources,Resource Related,True,not inherited
1971,Linda Pritzker,inherited,Financial,True,father
1972,Liu Baolin,executive,New Sectors,True,not inherited
1973,Lutz Mario Helmig,founder non-finance,New Sectors,True,not inherited
1974,M.A. Yusuff Ali,executive,Non-Traded Sectors,True,not inherited
1975,Neal Patterson,founder non-finance,New Sectors,True,not inherited
1976,Nikolai Tsvetkov,self-made finance,Financial,True,not inherited
1977,Polys Haji-Ioannou,executive,Non-Traded Sectors,True,not inherited
1978,Ravi Pillai,executive,Non-Traded Sectors,True,not inherited
1979,Rishad Naoroji,inherited,Traded Sectors,True,3rd generation
1980,Roberto Hernandez Ramirez,self-made finance,Financial,True,not inherited
1981,Ronald Wanek,founder non-finance,Traded Sectors,True,not inherited
1982,Stanley Perron,self-made finance,Financial,True,not inherited
1983,Sunny Varkey,executive,0,True,not inherited
1984,Susan Hirt Hagen,inherited,Financial,True,father
1985,Thomas Meyer,founder non-finance,Traded Sectors,True,not inherited
1986,Timur Kulibaev,privatized and resources,Financial,True,not inherited
1987,Tiong Hiew King,privatized and resources,Resource Related,True,not inherited
1988,Tsai Cheng-da,inherited,Financial,True,father
1989,Wu Guangming,founder non-finance,New Sectors,True,not inherited
1990,Yasseen Mansour,inherited,Financial,True,father
1991,Yuri Milner,founder non-finance,New Sectors,True,not inherited
1992,Zhang Zhirong,executive,Traded Sectors,True,not inherited
1993,Zhu Xingliang,executive,Non-Traded Sectors,True,not inherited
1994,Alain Bouchard,founder non-finance,Non-Traded Sectors,True,not inherited
1995,Bill Adderley,founder non-finance,Traded Sectors,True,not inherited
1996,David Nahmad,founder non-finance,0,True,not inherited
1997,Gerald Schwartz,self-made finance,Financial,True,not inherited
1998,Jayme Garfinkel,inherited,Financial,True,father
1999,John Brown,executive,New Sectors,True,not inherited
2000,Judy Love,founder non-finance,Non-Traded Sectors,True,not inherited
2001,Lynda Resnick,executive,Traded Sectors,True,not inherited
2002,Marian Ilitch,founder non-finance,Non-Traded Sectors,True,not inherited
2003,Michael Hintze,self-made finance,Financial,True,not inherited
2004,Michael Ilitch,founder non-finance,Non-Traded Sectors,True,not inherited
2005,Murdaya Poo,privatized and resources,Financial,True,not inherited
2006,Prasert Prasarttong-Osoth,self-made finance,Financial,True,not inherited
2007,Shin Dong-Joo,inherited,Non-Traded Sectors,True,father
2008,Stewart Resnick,executive,Traded Sectors,True,not inherited
2009,Tom Love,founder non-finance,Non-Traded Sectors,True,not inherited
2010,Alexander Machkevich,privatized and resources,Resource Related,True,not inherited
2011,Alijan Ibragimov,privatized and resources,Resource Related,True,not inherited
2012,Andrei Kosogov,privatized and resources,Resource Related,True,not inherited
2013,Arkady Volozh,founder non-finance,New Sectors,True,not inherited
2014,Boris Rotenberg,privatized and resources,Non-Traded Sectors,True,not inherited
2015,Chung Mong-Joon,inherited,Traded Sectors,True,father
2016,Gabriel Escarrer,founder non-finance,Non-Traded Sectors,True,not inherited
2017,Gavril Yushvaev,privatized and resources,Resource Related,True,not inherited
2018,Huang Bingwen,founder non-finance,Non-Traded Sectors,True,not inherited
2019,Huang Li,founder non-finance,New Sectors,True,not inherited
2020,Huang Wei,self-made finance,Financial,True,not inherited
2021,Igor Altushkin,privatized and resources,Resource Related,True,not inherited
2022,Jeffrey Lorberbaum,executive,Traded Sectors,True,not inherited
2023,Joop van den Ende,founder non-finance,Non-Traded Sectors,True,not inherited
2024,Katsumi Tada,self-made finance,Financial,True,not inherited
2025,Kerry Stokes,executive,Non-Traded Sectors,True,not inherited
2026,Lee Joong-Keun,founder non-finance,New Sectors,True,not inherited
2027,Lee Myung-Hee,inherited,Non-Traded Sectors,True,father
2028,Lin Xiucheng,executive,New Sectors,True,not inherited
2029,Marc Lasry,self-made finance,Financial,True,not inherited
2030,Martua Sitorus,privatized and resources,Resource Related,True,not inherited
2031,N.R. Narayana Murthy,founder non-finance,New Sectors,True,not inherited
2032,Patokh Chodiev,privatized and resources,Resource Related,True,not inherited
2033,Peter Peterson,self-made finance,Financial,True,not inherited
2034,Pier Luigi Loro Piana,inherited,Traded Sectors,True,3rd generation
2035,Ralph Sonnenberg,inherited,Traded Sectors,True,father
2036,Rolf Gerling,inherited,Financial,True,father
2037,Shao Genhuo,founder non-finance,Traded Sectors,True,not inherited
2038,Thomas Secunda,founder non-finance,Non-Traded Sectors,True,not inherited
2039,Tony Tan Caktiong,founder non-finance,Non-Traded Sectors,True,not inherited
2040,Wang Junmin,founder non-finance,New Sectors,True,not inherited
2041,Zhang Hongwei,self-made finance,Financial,True,not inherited
2042,Alfred Oetker,inherited,Traded Sectors,True,4th generation
2043,August Oetker,inherited,Traded Sectors,True,4th generation
2044,Bergit Douglas,inherited,Traded Sectors,True,4th generation
2045,Carl Ferdinand Oetker,inherited,Traded Sectors,True,4th generation
2046,Christian Oetker,inherited,Traded Sectors,True,4th generation
2047,Domenico Dolce,founder non-finance,Traded Sectors,True,not inherited
2048,Edgar de Picciotto,self-made finance,Financial,True,not inherited
2049,Hoang Kieu,founder non-finance,New Sectors,True,not inherited
2050,Julia Oetker,inherited,Traded Sectors,True,4th generation
2051,Nelson Peltz,self-made finance,Financial,True,not inherited
2052,Richard Oetker,inherited,Traded Sectors,True,4th generation
2053,Rosely Schweizer,inherited,Traded Sectors,True,4th generation
2054,Stefano Gabbana,founder non-finance,Traded Sectors,True,not inherited
2055,Vladimir Kim,privatized and resources,Resource Related,True,not inherited
2056,Achmad Hamami,founder non-finance,Traded Sectors,True,not inherited
2057,Alan Howard,self-made finance,Financial,True,not inherited
2058,Albert von Thurn und Taxis,inherited,Financial,True,5th generation or longer
2059,Alfred James Clark,executive,Non-Traded Sectors,True,not inherited
2060,Andrea Della Valle,executive,Traded Sectors,True,not inherited
2061,Cao Kejian,privatized and resources,Traded Sectors,True,not inherited
2062,"Chase Coleman, III.",self-made finance,Financial,True,not inherited
2063,D. Leopoldo Del Pino y Calvo-Sotelo,inherited,Non-Traded Sectors,True,father
2064,David Einhorn,self-made finance,Financial,True,not inherited
2065,Denise Coates,founder non-finance,New Sectors,True,not inherited
2066,Don Hankey,self-made finance,Financial,True,not inherited
2067,Gao Dekang,executive,Traded Sectors,True,not inherited
2068,Gary Burrell,founder non-finance,New Sectors,True,not inherited
2069,Gu Wei,executive,Traded Sectors,True,not inherited
2070,Hamilton James,self-made finance,Financial,True,not inherited
2071,Huang Shaowu,founder non-finance,Non-Traded Sectors,True,not inherited
2072,James Irsay,inherited,0,True,father
2073,"Jim Justice, II.",inherited,Resource Related,True,father
2074,"Joe Jamail, Jr.",executive,0,True,not inherited
2075,Jon Stryker,inherited,New Sectors,True,3rd generation
2076,Joyce Raley Teel,inherited,Non-Traded Sectors,True,father
2077,Julio Bozano,self-made finance,Financial,True,not inherited
2078,Karel Komarek,privatized and resources,Resource Related,True,not inherited
2079,Lee Jay-Hyun,inherited,Non-Traded Sectors,True,3rd generation
2080,Liang Xinjun,self-made finance,Financial,True,not inherited
2081,Louis Bacon,self-made finance,Financial,True,not inherited
2082,Mangal Prabhat Lodha,self-made finance,Financial,True,not inherited
2083,Mario Gabelli,self-made finance,Financial,True,not inherited
2084,Mehmet Sinan Tara,inherited,Non-Traded Sectors,True,father
2085,Patrick Ryan,self-made finance,Financial,True,not inherited
2086,Pham Nhat Vuong,self-made finance,Financial,True,not inherited
2087,Phillip Ragon,founder non-finance,New Sectors,True,not inherited
2088,Pierre Papillaud,privatized and resources,Resource Related,True,not inherited
2089,Pollyanna Chu,self-made finance,Financial,True,not inherited
2090,Ray Davis,executive,Traded Sectors,True,not inherited
2091,Richard Elman,privatized and resources,Resource Related,True,not inherited
2092,Robert Miller UK,founder non-finance,Non-Traded Sectors,True,not inherited
2093,Roberto Angelini Rossi,inherited,Resource Related,True,father
2094,Scott Cook,founder non-finance,New Sectors,True,not inherited
2095,Simonpietro Salini,inherited,Non-Traded Sectors,True,father
2096,Stephen Jarislowsky,self-made finance,Financial,True,not inherited
2097,Suhon Lin,founder non-finance,Traded Sectors,True,not inherited
2098,Thaksin Shinawatra,privatized and resources,Financial,True,not inherited
2099,Tsai Ming-Kai,executive,New Sectors,True,not inherited
2100,Venugopal Dhoot,inherited,New Sectors,True,father
2101,Vincent Tan,privatized and resources,Financial,True,not inherited
2102,Wen Jianping,founder non-finance,0,True,not inherited
2103,Wong Luen Hei,founder non-finance,Traded Sectors,True,not inherited
2104,Yoshikazu Tanaka,founder non-finance,New Sectors,True,not inherited
2105,Yuri Gushchin,privatized and resources,Traded Sectors,True,not inherited
2106,Zhou Chengjian,founder non-finance,Non-Traded Sectors,True,not inherited
2107,Ahsen Ozokur,inherited,Traded Sectors,True,father
2108,Ali Ibrahim Agaoglu,privatized and resources,Non-Traded Sectors,True,not inherited
2109,Ana Maria Brescia Cafferata,inherited,Resource Related,True,father
2110,Ana Maria Marcondes Penido Sant'Anna,inherited,0,True,father
2111,Benu Gopal Bangur,inherited,Non-Traded Sectors,True,father
2112,Cesar Mata Pires,privatized and resources,Non-Traded Sectors,True,not inherited
2113,Christoph Henkel,inherited,Traded Sectors,True,father
2114,Manuel Moroun,executive,0,True,not inherited
2115,Rosa Brescia Cafferata,inherited,Resource Related,True,father
2116,Thomas Steyer,self-made finance,Financial,True,not inherited
2117,Wong Kwong Yu,privatized and resources,Non-Traded Sectors,True,not inherited
2118,Alexander Frolov,privatized and resources,Resource Related,True,not inherited
2119,Alexandre Grendene Bartelle,founder non-finance,Traded Sectors,True,not inherited
2120,Alfredo Harp Helu,self-made finance,Financial,True,not inherited
2121,Andrei Bokarev,privatized and resources,Resource Related,True,not inherited
2122,Bulent Eczacibasi,inherited,New Sectors,True,father
2123,Chang Yung Fa,founder non-finance,0,True,not inherited
2124,Chen Tianqiao,founder non-finance,New Sectors,True,not inherited
2125,Chen Yung-Tai,self-made finance,Financial,True,not inherited
2126,Dan Wilks,privatized and resources,Resource Related,True,not inherited
2127,Erika Pohl-Stroher,inherited,Traded Sectors,True,3rd generation
2128,Ezra Nahmad,founder non-finance,0,True,not inherited
2129,Farris Wilks,privatized and resources,Resource Related,True,not inherited
2130,Faruk Eczacibasi,inherited,New Sectors,True,father
2131,Francesco Gaetano Caltagirone,executive,Non-Traded Sectors,True,not inherited
2132,Gary Michelson,executive,New Sectors,True,not inherited
2133,Gregorio Perez Companc,inherited,Resource Related,True,father
2134,He Qiaonu,founder non-finance,Non-Traded Sectors,True,not inherited
2135,Horst Brandstaetter,inherited,Traded Sectors,True,3rd generation
2136,Huang Shih Tsai,self-made finance,Financial,True,not inherited
2137,Jimmy Haslam,founder non-finance,Non-Traded Sectors,True,not inherited
2138,John Henry,founder non-finance,Traded Sectors,True,not inherited
2139,Jose Llado Fernandez-Urrutia,founder non-finance,Non-Traded Sectors,True,not inherited
2140,Juan Carlos Escotet,self-made finance,Financial,True,not inherited
2141,Koo Bon-Moo,inherited,New Sectors,True,father
2142,Lam Kong,founder non-finance,New Sectors,True,not inherited
2143,Maria Del Pino y Calvo-Sotelo,inherited,Non-Traded Sectors,True,father
2144,Marie-Jeanne Meyer,inherited,Resource Related,True,4th generation
2145,Mark Stevens,self-made finance,Financial,True,not inherited
2146,Massimo Moratti,inherited,Resource Related,True,father
2147,Mehmet Karamehmet,executive,Non-Traded Sectors,True,not inherited
2148,Mehmet Nazif Gunal,founder non-finance,Non-Traded Sectors,True,not inherited
2149,Monique Louis-Dreyfus,inherited,Resource Related,True,4th generation
2150,Murali Divi,founder non-finance,New Sectors,True,not inherited
2151,Paul Singer,self-made finance,Financial,True,not inherited
2152,Ravi Jaipuria,executive,Traded Sectors,True,not inherited
2153,Richard Hayne,founder non-finance,Traded Sectors,True,not inherited
2154,Robert Coyiuto Jr,inherited,Resource Related,True,father
2155,Saad Hariri,inherited,Non-Traded Sectors,True,father
2156,Senapathy Gopalakrishnan,founder non-finance,New Sectors,True,not inherited
2157,Sergio Lins Andrade,inherited,Non-Traded Sectors,True,father
2158,Thomas Lee,self-made finance,Financial,True,not inherited
2159,Tom Benson,founder non-finance,0,True,not inherited
2160,Vadim Novinsky,privatized and resources,Resource Related,True,not inherited
2161,Vichai Srivaddhanaprabha,founder non-finance,Non-Traded Sectors,True,not inherited
2162,Victor Gradin,executive,Non-Traded Sectors,True,not inherited
2163,Vinod Khosla,self-made finance,Financial,True,not inherited
2164,Wen Yibo,founder non-finance,Traded Sectors,True,not inherited
2165,Yuriy Kosiuk,founder non-finance,Traded Sectors,True,not inherited
2166,Zhu Yicai,self-made finance,Financial,True,not inherited
2167,Ajay Piramal,founder non-finance,New Sectors,True,not inherited
2168,Isidoro Alvarez,inherited,Non-Traded Sectors,True,father
2169,Richard Scaife,inherited,Financial,True,3rd generation
2170,Sergei Katsiev,founder non-finance,Non-Traded Sectors,True,not inherited
2171,William Ackman,self-made finance,Financial,True,not inherited
2172,Wilma Tisch,inherited,Financial,True,spouse/widow
2173,Zhang Changhong,self-made finance,Financial,True,not inherited
2174,Alan Gerry,founder non-finance,Non-Traded Sectors,True,not inherited
2175,Albert Blokker,inherited,Non-Traded Sectors,True,3rd generation
2176,Alberto Cortina,self-made finance,Financial,True,not inherited
2177,Anatoly Lomakin,privatized and resources,Traded Sectors,True,not inherited
2178,Aziz Akhannouch,inherited,Resource Related,True,father
2179,Billy Joe (Red) McCombs,self-made finance,Financial,True,not inherited
2180,Chen Jianhua,executive,Traded Sectors,True,not inherited
2181,Christopher Cline,privatized and resources,Resource Related,True,not inherited
2182,Christopher Goldsbury,inherited,Traded Sectors,True,father
2183,Clement Fayat,founder non-finance,Non-Traded Sectors,True,not inherited
2184,David Walentas,self-made finance,Financial,True,not inherited
2185,Dmitry Kamenshchik,privatized and resources,Financial,True,not inherited
2186,Dmitry Mazepin,founder non-finance,Traded Sectors,True,not inherited
2187,Edmund Ansin,executive,Non-Traded Sectors,True,not inherited
2188,Els Blokker,inherited,Non-Traded Sectors,True,spouse/widow
2189,Farkhad Akhmedov,privatized and resources,Resource Related,True,not inherited
2190,Francesco Saverio Salini,inherited,Non-Traded Sectors,True,father
2191,Gian Marco Moratti,inherited,Resource Related,True,father
2192,Gleb Fetisov,executive,Non-Traded Sectors,True,not inherited
2193,Hamdi Ulukaya,founder non-finance,Traded Sectors,True,not inherited
2194,Hong Ra-Hee,inherited,New Sectors,True,spouse/widow
2195,J. Joe Ricketts,self-made finance,Financial,True,not inherited
2196,James Clark,founder non-finance,New Sectors,True,not inherited
2197,Joao Alves de Queiroz Filho,founder non-finance,Traded Sectors,True,not inherited
2198,Jonathan Gray,self-made finance,Financial,True,not inherited
2199,Kagemasa Kozuki,founder non-finance,Non-Traded Sectors,True,not inherited
2200,Larry Robbins,self-made finance,Financial,True,not inherited
2201,Lei Jufang,founder non-finance,New Sectors,True,not inherited
2202,Len Ainsworth,founder non-finance,Traded Sectors,True,not inherited
2203,Lina Maria Aguiar,inherited,Financial,True,father
2204,Luis Enrique Yarur Rey,inherited,Financial,True,father
2205,Marius Nacht,founder non-finance,New Sectors,True,not inherited
2206,Max Michel Suberville,executive,Traded Sectors,True,not inherited
2207,Michael Ashcroft,founder non-finance,0,True,not inherited
2208,Michel Chalhoub,founder non-finance,Non-Traded Sectors,True,not inherited
2209,Nandan Nilekani,founder non-finance,New Sectors,True,not inherited
2210,"Nicholas Pritzker, II.",inherited,Financial,True,father
2211,Nicola Bulgari,inherited,Traded Sectors,True,5th generation or longer
2212,Oleg Tinkov,self-made finance,Financial,True,not inherited
2213,Paolo Bulgari,inherited,Traded Sectors,True,5th generation or longer
2214,Peter Gilgan,founder non-finance,Non-Traded Sectors,True,not inherited
2215,Peter Unger,founder non-finance,Non-Traded Sectors,True,not inherited
2216,Petter Stordalen,self-made finance,Financial,True,not inherited
2217,Pyotr Kondrashev,privatized and resources,Traded Sectors,True,not inherited
2218,Radovan Vitek,self-made finance,Financial,True,not inherited
2219,Ranjan Pai,inherited,0,True,3rd generation
2220,Remo Ruffini,executive,Traded Sectors,True,not inherited
2221,Richard Chilton Jr,self-made finance,Financial,True,not inherited
2222,"Richard Yuengling, Jr.",inherited,Traded Sectors,True,5th generation or longer
2223,Roman Avdeev,self-made finance,Financial,True,not inherited
2224,Shlomo Eliahu,self-made finance,Financial,True,not inherited
2225,Takao Yasuda,executive,Non-Traded Sectors,True,not inherited
2226,Todd Wagner,founder non-finance,Non-Traded Sectors,True,not inherited
2227,Vladimir Iorich,privatized and resources,Resource Related,True,not inherited
2228,Vladimir Scherbakov,privatized and resources,Traded Sectors,True,not inherited
2229,Wang Jing,executive,Non-Traded Sectors,True,not inherited
2230,Wang Kunxiao,privatized and resources,Resource Related,True,not inherited
2231,Xiong Xuqiang,self-made finance,Financial,True,not inherited
2232,Yoshiko Mori,inherited,Non-Traded Sectors,True,spouse/widow
2233,Yuri Kovalchuk,privatized and resources,Financial,True,not inherited
2234,Andrew Cherng,founder non-finance,Non-Traded Sectors,True,not inherited
2235,Anne Gittinger,inherited,Non-Traded Sectors,True,3rd generation
2236,"Anton Kathrein, Jr.",inherited,Traded Sectors,True,3rd generation
2237,Henry Swieca,self-made finance,Financial,True,not inherited
2238,Jonathan Oringer,founder non-finance,Non-Traded Sectors,True,not inherited
2239,Kazuo Okada,self-made finance,Financial,True,not inherited
2240,Keeree Kanjanapas,self-made finance,Financial,True,not inherited
2241,Lee Hwa-Kyung,inherited,Non-Traded Sectors,True,father
2242,Lin Li,self-made finance,Financial,True,not inherited
2243,Mark Vadon,founder non-finance,New Sectors,True,not inherited
2244,Oleg Boyko,founder non-finance,Non-Traded Sectors,True,not inherited
2245,Patricia Angelini Rossi,inherited,Resource Related,True,father
2246,Paul Foster,privatized and resources,Resource Related,True,not inherited
2247,Peggy Cherng,founder non-finance,Non-Traded Sectors,True,not inherited
2248,Roger Penske,founder non-finance,Traded Sectors,True,not inherited
2249,"William Ford, Sr.",inherited,Traded Sectors,True,3rd generation
2250,Akio Nitori,founder non-finance,Non-Traded Sectors,True,not inherited
2251,Alain Taravella,self-made finance,Financial,True,not inherited
2252,Allan Gray,self-made finance,Financial,True,not inherited
2253,Allan Wong,founder non-finance,New Sectors,True,not inherited
2254,Andrei Molchanov,privatized and resources,Non-Traded Sectors,True,not inherited
2255,Aneel Bhusri,executive,New Sectors,True,not inherited
2256,Arturo Moreno,self-made finance,Financial,True,not inherited
2257,Baba Kalyani,inherited,0,True,father
2258,Bruce Cheng,founder non-finance,New Sectors,True,not inherited
2259,Bruce Nordstrom,inherited,Non-Traded Sectors,True,3rd generation
2260,Brunello Cucinelli,founder non-finance,Traded Sectors,True,not inherited
2261,C. Dean Metropoulos,self-made finance,Financial,True,not inherited
2262,Carlos Francisco Ribeiro Jereissati,self-made finance,Financial,True,not inherited
2263,Charles Simonyi,executive,New Sectors,True,not inherited
2264,Charles Zegar,founder non-finance,Non-Traded Sectors,True,not inherited
2265,Charlotte Colket Weber,inherited,Traded Sectors,True,3rd generation
2266,Chen Bang,self-made finance,Financial,True,not inherited
2267,Chu Mang Yee,self-made finance,Financial,True,not inherited
2268,Ciputra,self-made finance,Financial,True,not inherited
2269,David Booth,self-made finance,Financial,True,not inherited
2270,David Sainsbury,inherited,Non-Traded Sectors,True,4th generation
2271,Desmond Sacco,inherited,Resource Related,True,father
2272,Du Jiangtao,executive,Traded Sectors,True,not inherited
2273,Edward Stack,inherited,Non-Traded Sectors,True,father
2274,Eggon da Silva,founder non-finance,Traded Sectors,True,not inherited
2275,Elie Horn,self-made finance,Financial,True,not inherited
2276,Fawzi Al-Kharafi,inherited,Financial,True,father
2277,"Frank Fertitta, III.",self-made finance,Financial,True,not inherited
2278,Frank Stronach,founder non-finance,Traded Sectors,True,not inherited
2279,George Joseph,self-made finance,Financial,True,not inherited
2280,Gernot Langes-Swarovski,inherited,Traded Sectors,True,4th generation
2281,"Henry Nicholas, III.",founder non-finance,New Sectors,True,not inherited
2282,Jacques Saade,founder non-finance,Traded Sectors,True,not inherited
2283,James Leininger,founder non-finance,New Sectors,True,not inherited
2284,Jassim Al-Kharafi,inherited,Financial,True,father
2285,Jiang Zhaobai,self-made finance,Financial,True,not inherited
2286,Jorge Moll Filho,self-made finance,Financial,True,not inherited
2287,Jose Isaac Peres,self-made finance,Financial,True,not inherited
2288,Kenny Troutt,founder non-finance,Non-Traded Sectors,True,not inherited
2289,Koos Bekker,founder non-finance,Non-Traded Sectors,True,not inherited
2290,Lee Boo-Jin,inherited,New Sectors,True,3rd generation
2291,Lee Man Tat,inherited,Traded Sectors,True,3rd generation
2292,Lev Leviev,privatized and resources,Resource Related,True,not inherited
2293,Lilian Werninghaus,inherited,Traded Sectors,True,spouse/widow
2294,Lily Safra,inherited,Financial,True,spouse/widow
2295,Lorenzo Fertitta,self-made finance,Financial,True,not inherited
2296,Low Tuck Kwong,privatized and resources,Resource Related,True,not inherited
2297,Michael Price,self-made finance,Financial,True,not inherited
